Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,year_received,month_received,dayofweek_received,quarter_received,is_weekend,is_holiday_season,processing_days,same_day_processing,company_complaint_count,company_size,state_complaint_count,product_category,region
1191155,Credit Card,Not Specified,Transaction Issue,Not Specified,TX,76367,2015-01-12,2015-01-12,Citibank,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,1016,enterprise,2380,credit,south
1191185,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Personal Information,CA,93706,2015-01-12,2015-01-15,Experian,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,3,0,1940,enterprise,3859,credit,west
1191154,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,NJ,7840,2015-01-12,2015-01-13,Ocwen,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,1,0,934,enterprise,1113,mortgage,northeast
1191158,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,AZ,85325,2015-01-12,2015-01-15,Transunion,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1525,enterprise,578,credit,west
1198934,Debt Collection,Medical,Disclosure Verification Of Debt,Not Given Enough Info To Verify Debt,IL,60148,2015-01-12,2015-01-13,"Atg Credit, Llc",Closed with explanation,Yes,Yes,2015,1,0,1,0,0,1,0,11,medium,1003,debt,midwest
1191157,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,AZ,85325,2015-01-12,2015-01-15,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1940,enterprise,578,credit,west
1191156,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,AZ,85325,2015-01-12,2015-01-15,Equifax,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,2049,enterprise,578,credit,west
1191184,Credit Card,Not Specified,Identity Theft / Fraud / Embezzlement,Not Specified,CA,95476,2015-01-12,2015-01-15,Jpmorgan Chase,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,1272,enterprise,3859,credit,west
1191165,Credit Reporting,Not Specified,Credit Reporting Company'S Investigation,Inadequate Help Over The Phone,MI,48220,2015-01-12,2015-01-12,Transunion,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,0,1,1525,enterprise,694,credit,midwest
1191172,Bank Account Or Service,Checking Account,"Account Opening, Closing, Or Management",Not Specified,IL,62684,2015-01-12,2015-01-14,Usaa Savings,Closed with explanation,Yes,No,2015,1,0,1,0,0,2,0,101,large,1003,banking,midwest
1191170,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,FL,33880,2015-01-12,2015-01-12,Allied Interstate Llc,Closed with non-monetary relief,Yes,Yes,2015,1,0,1,0,0,0,1,86,large,2592,debt,south
1191168,Credit Card,Not Specified,Billing Statement,Not Specified,FL,33132,2015-01-12,2015-01-12,Bank Of America,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,1518,enterprise,2592,credit,south
1191166,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Terms,MI,48220,2015-01-12,2015-01-12,Equifax,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,0,1,2049,enterprise,694,credit,midwest
1191183,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,FL,32904,2015-01-12,2015-01-12,Experian,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,0,1,1940,enterprise,2592,credit,south
1191182,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,FL,32904,2015-01-12,2015-01-15,Equifax,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,2049,enterprise,2592,credit,south
1191196,Debt Collection,Payday Loan,Cont'D Attempts Collect Debt Not Owed,Debt Resulted From Identity Theft,DE,19801,2015-01-12,2015-01-15,"Enhanced Acquisitions, Llc",Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,32,medium,152,debt,south
1198974,Debt Collection,Credit Card,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,NH,3079,2015-01-12,2015-01-13,"J.A. Cambece Law Office, P.C.",Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,3,small,111,debt,northeast
1198455,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Terms,CA,92557,2015-01-12,2015-01-13,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,1940,enterprise,3859,credit,west
1191493,Mortgage,Conventional Adjustable Mortgage (Arm),"Loan Modification,Collection,Foreclosure",Not Specified,WA,98223,2015-01-12,2015-01-15,Nationstar Mortgage,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,749,enterprise,509,mortgage,west
1191245,Mortgage,Conventional Fixed Mortgage,Credit Decision / Underwriting,Not Specified,NY,10011,2015-01-12,2015-01-15,Jpmorgan Chase,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,1272,enterprise,1846,mortgage,northeast
1191234,Debt Collection,Medical,Disclosure Verification Of Debt,Right To Dispute Notice Not Received,NJ,7082,2015-01-12,2015-01-12,Bureau Of Accounts Control,Untimely response,No,No,2015,1,0,1,0,0,0,1,1,small,1113,debt,northeast
1191203,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,VA,22030,2015-01-12,2015-01-15,Citibank,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1016,enterprise,869,mortgage,south
1191231,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,NH,3101,2015-01-12,2015-01-12,Seterus,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,111,large,111,mortgage,northeast
1191229,Bank Account Or Service,Cashing A Check Without An Account,"Making/Receiving Payments, Sending Money",Not Specified,VA,22304,2015-01-12,2015-01-15,Jpmorgan Chase,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,1272,enterprise,869,banking,south
1191204,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,DE,19904,2015-01-12,2015-01-15,Wells Fargo,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1430,enterprise,152,mortgage,south
1191228,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,CA,92592,2015-01-12,2015-01-15,"Bayview Loan Servicing, Llc",Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,90,large,3859,mortgage,west
1191217,Credit Card,Not Specified,Billing Disputes,Not Specified,FL,32162,2015-01-12,2015-01-13,Bank Of America,Closed with monetary relief,Yes,No,2015,1,0,1,0,0,1,0,1518,enterprise,2592,credit,south
1191209,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,NY,11003,2015-01-12,2015-01-12,Hsbc,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,199,large,1846,mortgage,northeast
1191243,Consumer Loan,Installment Loan,Problems When You Are Unable To Pay,Not Specified,CA,94044,2015-01-12,2015-01-16,Integrated Recovery Services,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,4,0,6,small,3859,loan,west
1191239,Credit Card,Not Specified,Billing Statement,Not Specified,GA,30318,2015-01-12,2015-01-12,Wells Fargo,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,1430,enterprise,1146,credit,south
1191238,Debt Collection,Not Specified,Communication Tactics,Frequent Or Repeated Calls,MO,63701,2015-01-12,2015-01-12,"Enhanced Recovery Company, Llc",Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,0,1,396,enterprise,409,debt,midwest
1191235,Mortgage,Va Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,TX,77044,2015-01-12,2015-01-15,Wells Fargo,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,1430,enterprise,2380,mortgage,south
1191240,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,ME,4605,2015-01-12,2015-01-12,Caine & Weiner Co. Inc.,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,14,medium,115,debt,northeast
1191499,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,OK,73110,2015-01-12,2015-01-12,"Eos Holdings, Inc.",Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,83,large,207,debt,south
1191495,Money Transfers,International Money Transfer,Other Service Issues,Not Specified,MA,2664,2015-01-12,2015-01-22,Western Union,Closed with explanation,Yes,No,2015,1,0,1,0,0,10,0,66,large,512,other,northeast
1198454,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,DC,20001,2015-01-12,2015-01-13,"Omega Rms, Llc",Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,2,small,168,debt,south
1191529,Credit Card,Not Specified,Advertising And Marketing,Not Specified,IL,60126,2015-01-12,2015-01-15,First National Bank Of Omaha,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,25,medium,1003,credit,midwest
1207300,Debt Collection,Medical,Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,NY,14215,2015-01-12,2015-01-13,Transworld Systems Inc.,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,215,enterprise,1846,debt,northeast
1198453,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Personal Information,WA,98103,2015-01-12,2015-01-13,Experian,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,1,0,1940,enterprise,509,credit,west
1198451,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,NJ,7712,2015-01-12,2015-01-13,Experian,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,1,0,1940,enterprise,1113,credit,northeast
1198450,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,TX,78041,2015-01-12,2015-01-13,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,1940,enterprise,2380,credit,south
1207403,Mortgage,Home Equity Loan Or Line Of Credit,"Loan Modification,Collection,Foreclosure",Not Specified,CO,80238,2015-01-12,2015-01-12,Bank Of America,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,1518,enterprise,483,mortgage,west
1198452,Credit Reporting,Not Specified,Credit Monitoring Or Identity Protection,Problem Cancelling Or Closing Account,UT,84081,2015-01-12,2015-01-13,Experian,Closed with monetary relief,Yes,No,2015,1,0,1,0,0,1,0,1940,enterprise,176,credit,west
1195452,Debt Collection,Credit Card,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,FL,33614,2015-01-12,2015-01-15,Encore Capital Group,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,392,enterprise,2592,debt,south
1207358,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,CT,6902,2015-01-12,2015-01-12,"Caliber Home Loans, Inc",Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,97,large,287,mortgage,northeast
1207428,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,IN,46617,2015-01-12,2015-01-13,Resurgent Capital Services L.P.,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,97,large,298,debt,midwest
1198456,Credit Reporting,Not Specified,Credit Reporting Company'S Investigation,Inadequate Help Over The Phone,GA,30542,2015-01-12,2015-01-13,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,1940,enterprise,1146,credit,south
1203343,Debt Collection,"Other (Phone, Health Club, Etc.)",Disclosure Verification Of Debt,Not Given Enough Info To Verify Debt,ND,58106,2015-01-12,2015-01-13,Citibank,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,1016,enterprise,30,debt,midwest
1203351,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,OR,97838,2015-01-12,2015-01-13,Bb&T Financial,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,90,large,337,debt,west
1195515,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Terms,TX,77489,2015-01-12,2015-01-15,Transunion,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1525,enterprise,2380,credit,south
1190242,Debt Collection,Not Specified,Taking/Threatening An Illegal Action,Threatened Arrest/Jail If Do Not Pay,NV,89123,2015-01-12,2015-01-21,"Financial Credit Service, Inc.",Closed with explanation,No,No,2015,1,0,1,0,0,9,0,14,medium,351,debt,west
1189949,Credit Card,Not Specified,Transaction Issue,Not Specified,NM,87533,2015-01-12,2015-01-12,Jpmorgan Chase,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,1272,enterprise,155,credit,west
1195643,Prepaid Card,Gift Or Merchant Card,Fraud Or Scam,Not Specified,CA,91006,2015-01-12,2015-01-15,U.S. Bancorp,Closed with monetary relief,Yes,No,2015,1,0,1,0,0,3,0,429,enterprise,3859,other,west
1195543,Mortgage,Other Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,MI,48324,2015-01-12,2015-01-15,Ocwen,Untimely response,No,No,2015,1,0,1,0,0,3,0,934,enterprise,694,mortgage,midwest
1195534,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,FL,32904,2015-01-12,2015-01-12,Equifax,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,2049,enterprise,2592,credit,south
1195530,Debt Collection,Payday Loan,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,OK,74834,2015-01-12,2015-01-21,Premier Recovery Group,Untimely response,No,No,2015,1,0,1,0,0,9,0,24,medium,207,debt,south
1195588,Credit Reporting,Not Specified,Credit Reporting Company'S Investigation,No Notice Of Investigation Status/Result,TX,77065,2015-01-12,2015-01-15,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1940,enterprise,2380,credit,south
1195567,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,FL,32904,2015-01-12,2015-01-12,Equifax,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,2049,enterprise,2592,credit,south
1195555,Consumer Loan,Vehicle Lease,Problems When You Are Unable To Pay,Not Specified,TX,75052,2015-01-12,2015-01-21,"Prestige Financial Services, Inc.",Closed with explanation,Yes,No,2015,1,0,1,0,0,9,0,11,medium,2380,loan,south
1195560,Debt Collection,Payday Loan,Improper Contact Or Sharing Of Info,Talked To A Third Party About My Debt,MI,48189,2015-01-12,2015-01-15,"Admin Recovery, Llc",Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,4,small,694,debt,midwest
1193994,Bank Account Or Service,Checking Account,Using A Debit Or Atm Card,Not Specified,FL,34743,2015-01-12,2015-01-15,Bank Of America,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1518,enterprise,2592,banking,south
1195587,Credit Reporting,Not Specified,Credit Reporting Company'S Investigation,No Notice Of Investigation Status/Result,TX,77065,2015-01-12,2015-01-15,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1940,enterprise,2380,credit,south
1195586,Credit Reporting,Not Specified,Credit Reporting Company'S Investigation,No Notice Of Investigation Status/Result,TX,77065,2015-01-12,2015-01-15,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1940,enterprise,2380,credit,south
1193583,Bank Account Or Service,Cashing A Check Without An Account,"Making/Receiving Payments, Sending Money",Not Specified,IL,60563,2015-01-12,2015-01-14,Resurgent Capital Services L.P.,Closed with explanation,Yes,No,2015,1,0,1,0,0,2,0,97,large,1003,banking,midwest
1195632,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,AZ,85003,2015-01-12,2015-01-13,Equifax,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,2049,enterprise,578,credit,west
1193590,Bank Account Or Service,Checking Account,"Account Opening, Closing, Or Management",Not Specified,MI,48103,2015-01-12,2015-01-14,Bank Of America,Closed with monetary relief,Yes,No,2015,1,0,1,0,0,2,0,1518,enterprise,694,banking,midwest
1189776,Money Transfers,Domestic (Us) Money Transfer,Other Transaction Issues,Not Specified,TN,37221,2015-01-12,2015-01-12,Paypal,Closed with monetary relief,Yes,No,2015,1,0,1,0,0,0,1,112,large,473,other,south
1193989,Debt Collection,Medical,Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,GA,31548,2015-01-12,2015-01-16,"Collection Information Bureau, Inc.",Closed with explanation,Yes,Yes,2015,1,0,1,0,0,4,0,4,small,1146,debt,south
1189947,Mortgage,Conventional Fixed Mortgage,"Application, Originator, Mortgage Broker",Not Specified,IN,46346,2015-01-12,2015-01-12,Citibank,Closed with monetary relief,Yes,No,2015,1,0,1,0,0,0,1,1016,enterprise,298,mortgage,midwest
1203390,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,TN,37013,2015-01-12,2015-01-13,"Enhanced Recovery Company, Llc",Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,1,0,396,enterprise,473,debt,south
1193857,Bank Account Or Service,Savings Account,"Account Opening, Closing, Or Management",Not Specified,MA,1824,2015-01-12,2015-01-15,Ubs Bank,Closed,Yes,No,2015,1,0,1,0,0,3,0,3,small,512,banking,northeast
1189775,Consumer Loan,Installment Loan,Problems When You Are Unable To Pay,Not Specified,LA,71202,2015-01-12,2015-01-12,1St Franklin Financial Corporation,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,2,small,277,loan,south
1189722,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,MI,48066,2015-01-12,2015-01-15,Rbs Citizens,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,107,large,694,mortgage,midwest
1193932,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,CA,90010,2015-01-12,2015-01-15,Jpmorgan Chase,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,1272,enterprise,3859,mortgage,west
1189720,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,MI,48197,2015-01-12,2015-01-15,Bank Of America,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1518,enterprise,694,mortgage,midwest
1189719,Consumer Loan,Vehicle Loan,Managing The Loan Or Lease,Not Specified,FL,33407,2015-01-12,2015-01-12,Jpmorgan Chase,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,1272,enterprise,2592,loan,south
1193871,Consumer Loan,Installment Loan,Managing The Loan Or Lease,Not Specified,FL,33407,2015-01-12,2015-01-15,Ge Capital Retail,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,3,0,481,enterprise,2592,loan,south
1189772,Debt Collection,Medical,Disclosure Verification Of Debt,Right To Dispute Notice Not Received,GA,30324,2015-01-12,2015-01-12,Tenet Healthcare Corporation,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,25,medium,1146,debt,south
1189734,Credit Card,Not Specified,Credit Line Increase/Decrease,Not Specified,TX,77099,2015-01-12,2015-01-12,Wells Fargo,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,1430,enterprise,2380,credit,south
1189729,Credit Reporting,Not Specified,Unable To Get Credit Report/Credit Score,Problem Getting My Free Annual Report,IL,60632,2015-01-12,2015-01-15,Transunion,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,3,0,1525,enterprise,1003,credit,midwest
1189725,Debt Collection,"Other (Phone, Health Club, Etc.)",Disclosure Verification Of Debt,Right To Dispute Notice Not Received,IN,46404,2015-01-12,2015-01-15,"Enhanced Recovery Company, Llc",Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,3,0,396,enterprise,298,debt,midwest
1189732,Bank Account Or Service,Checking Account,Problems Caused By My Funds Being Low,Not Specified,VA,20110,2015-01-12,2015-01-28,Capital One,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,16,0,567,enterprise,869,banking,south
1189731,Credit Reporting,Not Specified,Unable To Get Credit Report/Credit Score,Problem Getting My Free Annual Report,IL,60632,2015-01-12,2015-01-15,Experian,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,3,0,1940,enterprise,1003,credit,midwest
1189730,Credit Reporting,Not Specified,Unable To Get Credit Report/Credit Score,Problem Getting My Free Annual Report,IL,60632,2015-01-12,2015-01-15,Equifax,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,3,0,2049,enterprise,1003,credit,midwest
1189750,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,Unknown,85326,2015-01-12,2015-01-12,"Enhanced Recovery Company, Llc",Closed with non-monetary relief,Yes,Yes,2015,1,0,1,0,0,0,1,396,enterprise,421,debt,unknown
1189740,Bank Account Or Service,Checking Account,"Making/Receiving Payments, Sending Money",Not Specified,IL,60645,2015-01-12,2015-01-12,Bank Of America,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,1518,enterprise,1003,banking,midwest
1189737,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,PA,18103,2015-01-12,2015-01-15,Wells Fargo,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,1430,enterprise,1055,mortgage,northeast
1189771,Debt Collection,Medical,Disclosure Verification Of Debt,Right To Dispute Notice Not Received,GA,30324,2015-01-12,2015-01-12,Tenet Healthcare Corporation,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,25,medium,1146,debt,south
1189742,Mortgage,Conventional Fixed Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,MI,48076,2015-01-12,2015-01-16,Bank Of America,Closed with explanation,Yes,No,2015,1,0,1,0,0,4,0,1518,enterprise,694,mortgage,midwest
1189747,Student Loan,Non-Federal Student Loan,Can'T Repay My Loan,Not Specified,Unknown,60490,2015-01-12,2015-01-12,U.S. Bancorp,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,429,enterprise,421,loan,unknown
1189745,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,MD,21060,2015-01-12,2015-01-15,Lexisnexis,Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,14,medium,791,credit,south
1189755,Credit Card,Not Specified,Billing Disputes,Not Specified,CA,91361,2015-01-12,2015-01-21,Amex,Closed with explanation,Yes,No,2015,1,0,1,0,0,9,0,270,enterprise,3859,credit,west
1189753,Mortgage,Home Equity Loan Or Line Of Credit,Credit Decision / Underwriting,Not Specified,NY,11021,2015-01-12,2015-01-15,Investors Bank,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,3,small,1846,mortgage,northeast
1189770,Payday Loan,Not Specified,Can'T Stop Charges To Bank Account,Not Specified,LA,70812,2015-01-12,2015-01-12,"Enova International, Inc.",Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,92,large,277,loan,south
1189769,Payday Loan,Not Specified,Can'T Stop Charges To Bank Account,Not Specified,LA,70812,2015-01-12,2015-01-12,Direct Financial Solutions Llc,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,31,medium,277,loan,south
1189764,Mortgage,Conventional Fixed Mortgage,"Application, Originator, Mortgage Broker",Not Specified,CA,92881,2015-01-12,2015-01-12,Capital One,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,567,enterprise,3859,mortgage,west
1189763,Credit Card,Not Specified,Billing Disputes,Not Specified,CA,92881,2015-01-12,2015-01-12,Jpmorgan Chase,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,1272,enterprise,3859,credit,west
1189757,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,TN,37229,2015-01-12,2015-01-15,Equifax,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,2049,enterprise,473,credit,south
1189942,Credit Card,Not Specified,Customer Service / Customer Relations,Not Specified,MD,21207,2015-01-12,2015-01-15,Citibank,Closed with monetary relief,Yes,No,2015,1,0,1,0,0,3,0,1016,enterprise,791,credit,south
1189854,Bank Account Or Service,Other Bank Product/Service,Using A Debit Or Atm Card,Not Specified,MN,55075,2015-01-12,2015-01-15,"Netspend Corporation,  A Tsys Company",Closed with explanation,Yes,No,2015,1,0,1,0,0,3,0,30,medium,311,banking,midwest
1189784,Debt Collection,Credit Card,Disclosure Verification Of Debt,Not Given Enough Info To Verify Debt,LA,70121,2015-01-12,2015-01-12,Resurgent Capital Services L.P.,Closed,Yes,No,2015,1,0,1,0,0,0,1,97,large,277,debt,south
1189798,Bank Account Or Service,Other Bank Product/Service,"Account Opening, Closing, Or Management",Not Specified,GA,31605,2015-01-12,2015-01-14,Bb&T Financial,Closed with explanation,Yes,No,2015,1,0,1,0,0,2,0,90,large,1146,banking,south
1189795,Credit Card,Not Specified,Other,Not Specified,NY,12566,2015-01-12,2015-01-12,Td Bank,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,0,1,217,enterprise,1846,credit,northeast
1189787,Mortgage,Conventional Fixed Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,AL,36350,2015-01-12,2015-01-12,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,211,enterprise,358,mortgage,south
1189785,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,LA,70121,2015-01-12,2015-01-12,Encore Capital Group,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,392,enterprise,277,debt,south
1189793,Credit Card,Not Specified,Closing/Cancelling Account,Not Specified,TX,78732,2015-01-12,2015-01-14,Amex,Closed with explanation,Yes,No,2015,1,0,1,0,0,2,0,270,enterprise,2380,credit,south
1189788,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,NY,10466,2015-01-12,2015-01-15,Equifax,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,3,0,2049,enterprise,1846,credit,northeast
1189802,Credit Reporting,Not Specified,Credit Reporting Company'S Investigation,Investigation Took Too Long,TN,38116,2015-01-12,2015-01-12,Experian,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,1940,enterprise,473,credit,south
1189800,Mortgage,Conventional Adjustable Mortgage (Arm),"Loan Servicing, Payments, Escrow Account",Not Specified,CA,94601,2015-01-12,2015-01-12,Nationstar Mortgage,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,0,1,749,enterprise,3859,mortgage,west
1193940,Mortgage,Other Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,FL,32746,2015-01-12,2015-01-15,Bank Of America,Closed,Yes,No,2015,1,0,1,0,0,3,0,1518,enterprise,2592,mortgage,south
1193957,Mortgage,Other Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,CA,92394,2015-01-12,2015-01-15,U.S. Bancorp,Closed with explanation,Yes,Yes,2015,1,0,1,0,0,3,0,429,enterprise,3859,mortgage,west
1189840,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,GA,30180,2015-01-12,2015-01-12,"Ncc Business Services, Inc.",Closed with explanation,No,No,2015,1,0,1,0,0,0,1,21,medium,1146,debt,south
1189853,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,NC,28147,2015-01-12,2015-01-12,Experian,Closed with non-monetary relief,Yes,No,2015,1,0,1,0,0,0,1,1940,enterprise,764,credit,south
1189837,Mortgage,Conventional Fixed Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,NC,27262,2015-01-12,2015-01-12,Flagstar Bank,Closed with explanation,Yes,No,2015,1,0,1,0,0,0,1,74,large,764,mortgage,south
1189847,Consumer Loan,Vehicle Loan,Managing The Loan Or Lease,Not Specified,TX,77423,2015-01-12,2015-01-13,Santander Consumer Usa,Closed with explanation,Yes,No,2015,1,0,1,0,0,1,0,133,large,2380,loan,south
